Tree ID,Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2)
1939,6.5,1.9,6,28.3,48.5
1940,4,1.2,7,38.5,58
1941,5,1.5,6,28.3,47.1
1942,8,2.4,7,38.5,67.1
1943,4,1.2,4,12.6,16.1
1944,4,1.2,3,7.1,7.2
1945,8,2.4,8,50.3,122.5
1946,5,1.5,4,12.6,17.9
1947,6,1.8,8,50.3,94.6
1948,4,1.2,4,12.6,21.4
1986,5,1.5,3,7.1,6.5
1990,4.5,1.3,2.5,4.9,10.4
1991,5,1.5,2,3.1,7.3
1992,4.5,1.3,2.5,4.9,8
1993,4.5,1.3,2.5,4.9,10.4
1994,4.5,1.3,2.5,4.9,8.3
1995,5,1.5,2,3.1,7.1
1996,5,1.5,2,3.1,7.1
1997,4.5,1.3,2.5,4.9,8.9
1998,5,1.5,2,3.1,7.1
1999,2.5,0.8,2,3.1,6.9
2000,4.5,1.3,2,3.1,7.5
2001,5,1.5,3,7.1,13.5
2002,5,1.5,3,7.1,12.7
2003,4.5,1.3,2.5,4.9,8.6
2004,4.5,1.3,2.5,4.9,10.1
2005,4.5,1.3,2,3.1,6.6
2006,4.5,1.3,2.5,4.9,10.4
2007,4.5,1.3,2,3.1,7.5
2008,4.5,1.3,3,7.1,13.4
2009,4.5,1.3,2.5,4.9,9.5
2010,4.5,1.3,3,7.1,10.3
2011,4.5,1.3,2.5,4.9,10.4
2012,4.5,1.3,2,3.1,6.2
2013,5,1.5,2,3.1,7.6
2014,4.5,1.3,2,3.1,6.6
2015,4.5,1.3,2.5,4.9,8.9
2016,4.5,1.3,2.5,4.9,9.5
2017,4.5,1.3,2.5,4.9,8.3
2018,5,1.5,2,3.1,6.7
2019,5,1.5,7,38.5,78.9
2020,6,1.8,6,28.3,44.5
2021,5,1.5,5,19.6,29.1
2022,4.5,1.3,4.5,15.9,23.2
2023,5,1.5,5,19.6,24.1
2024,5,1.5,5,19.6,26.6
2025,6,1.8,6,28.3,52.2
2026,5,1.5,5,19.6,31.3
2027,6,1.8,6,28.3,55.7
2028,3.5,1,1.5,1.8,3.4
2029,3.5,1,1.5,1.8,3.4
2030,4.5,1.3,4.5,15.9,25.2
2031,4.5,1.3,4.5,15.9,20.8
2032,4.5,1.3,4,12.6,15.5
2033,4.5,1.3,4,12.6,18.7
2034,4.5,1.3,4,12.6,17.6
2035,4.5,1.3,5,19.6,23.5
2036,5,1.5,7,38.5,65.3
2037,5,1.5,7,38.5,60.7
2038,5,1.5,7,38.5,78.9
2039,5,1.5,6,28.3,53.2
2040,5,1.5,6,28.3,50.1
2041,5,1.5,6,28.3,53.2
2042,5,1.5,6,28.3,39.3
2043,5,1.5,7,38.5,78.9
2044,6,1.8,4,12.6,18.4
2045,6,1.8,4,12.6,23.8
2046,6,1.8,4,12.6,23.8
2047,6,1.8,4,12.6,21.1
2048,6,1.8,4,12.6,23.8
2049,6,1.8,4,12.6,23.8
2050,6,1.8,4,12.6,23.4
2051,6,1.8,4,12.6,22.5
2052,6,1.8,4,12.6,23.8
2053,6,1.8,4,12.6,21.1
2054,6,1.8,4,12.6,24.7
2055,6,1.8,4,12.6,21.9
2056,6,1.8,4,12.6,19.1
2057,6,1.8,4,12.6,19.1
2058,6,1.8,4,12.6,19.1
2059,6,1.8,4,12.6,21.1
2060,6,1.8,4,12.6,24.7
2061,6,1.8,4,12.6,20.5
2062,6,1.8,4,12.6,25.6
2063,5,1.5,4,12.6,18.9
2064,5,1.5,3,7.1,9.7
2065,5,1.5,4,12.6,14.5
2066,5,1.5,4,12.6,16.7
2067,4.5,1.3,3,7.1,10
2068,5,1.5,3.5,9.6,14
2069,5,1.5,3,7.1,8.5
2070,4.5,1.3,3,7.1,11
2071,4.5,1.3,3,7.1,11
2072,4.5,1.3,3,7.1,10.4
2073,4.5,1.3,3,7.1,10.4
2074,4.5,1.3,3,7.1,9.1
2075,5,1.5,5,19.6,32.6
2076,4.5,1.3,3,7.1,11
2077,4.5,1.3,3,7.1,11
2078,4.5,1.3,3,7.1,11
2079,4.5,1.3,3,7.1,9.1
2080,4.5,1.3,3,7.1,11
2081,4.5,1.3,3,7.1,9.8
2082,4.5,1.3,3,7.1,11
2083,4.5,1.3,3,7.1,10.4
2084,4.5,1.3,3,7.1,8
2085,5,1.5,3,7.1,11.1
2086,5,1.5,3,7.1,11.1
2087,5,1.5,4,12.6,17.8
2088,6,1.8,4,12.6,20.7
2089,4,1.2,3,7.1,8.2
2090,8,2.4,6,28.3,73.2
2091,8,2.4,6,28.3,56.4
2092,8,2.4,6,28.3,62.7
2093,8,2.4,6,28.3,57
2094,8,2.4,6,28.3,68.9
2095,8,2.4,6,28.3,53
2096,8,2.4,6,28.3,61
2097,8,2.4,6,28.3,52.1
2098,8,2.4,6,28.3,57
2099,8,2.4,6,28.3,62
2100,8,2.4,6,28.3,65.2
2101,8,2.4,6,28.3,70
2102,8,2.4,6,28.3,66.5
2103,8,2.4,6,28.3,51.2
2104,8,2.4,6,28.3,51.2
2105,8,2.4,6,28.3,57.9
2106,8,2.4,6,28.3,58.8
2107,8,2.4,6,28.3,67
2108,8,2.4,6,28.3,73.2
2109,6,1.8,5,19.6,33.4
2110,6,1.8,5,19.6,31.5
2111,8,2.4,6,28.3,61.5
2112,8,2.4,6,28.3,66.5
2113,7,2.1,5,19.6,39
2114,8,2.4,8,50.3,133.9
2115,7,2.1,6,28.3,48
2116,4,1.2,1.5,1.8,3.2
2117,4,1.2,1.5,1.8,3
2118,5,1.5,4,12.6,19.4
2119,5,1.5,4,12.6,16.6
2120,4,1.2,1.5,1.8,3.4
2121,5,1.5,4,12.6,23.9
2122,4,1.2,2.5,4.9,8.8
2123,4,1.2,4,12.6,22.4
2124,4,1.2,2.5,4.9,8
2125,6,1.8,4.5,15.9,36.6
2126,4.5,1.3,1,0.8,2.9
2127,4.5,1.3,1,0.8,2.5
2128,5,1.5,4,12.6,20.9
2129,6,1.8,4,12.6,28.1
2130,4,1.2,1,0.8,3.3
2131,4,1.2,1.5,1.8,4.3
2132,5,1.5,4,12.6,24.9
2133,3.5,1,2,3.1,4.4
2134,4,1.2,4.5,15.9,34.5
2135,4,1.2,1.5,1.8,3.2
2136,5,1.5,2.5,4.9,8
2137,4,1.2,1.5,1.8,3.6
2138,5,1.5,2.5,4.9,8.6
2139,5,1.5,2.5,4.9,7.4
2140,6,1.8,6,28.3,60.6
2141,6,1.8,6,28.3,59.4
2142,8,2.4,6,28.3,70
2143,4,1.2,3,7.1,10.6
2144,5,1.5,4,12.6,25.9
2145,5,1.5,4,12.6,22.4
2146,5,1.5,3,7.1,14.1
2147,4.5,1.3,3,7.1,13.1
2148,4.5,1.3,3,7.1,14.8
2149,5,1.5,2.5,4.9,10.2
2150,5,1.5,3,7.1,14
2151,4.5,1.3,2.5,4.9,7.4
2152,4.5,1.3,2.5,4.9,10.1
2153,5,1.5,2,3.1,8
2154,5,1.5,3,7.1,11.8
2155,7,2.1,6,28.3,69.3
2156,7,2.1,6,28.3,64.2
2157,7,2.1,6,28.3,64.5
2158,7,2.1,6,28.3,58.2
2159,5,1.5,3,7.1,10.8
2160,8,2.4,6,28.3,61.1
2161,13,3.9,10,78.5,309.1
2162,12,3.6,10,78.5,268.6
2163,11,3.3,8,50.3,161
2164,6,1.8,1.5,1.8,4.3
2165,12,3.6,10,78.5,265.7
2166,11,3.3,9,63.6,158.1
2167,12,3.6,10,78.5,286.3
2168,11,3.3,9,63.6,196.7
2169,12,3.6,11,95,300.9
2170,8,2.4,5.5,23.8,42.8
2171,4,1.2,1,0.8,2.2
2172,6,1.8,4,12.6,20
2173,6,1.8,4,12.6,20.6
2174,10,3,9,63.6,193.2
2175,12,3.6,10,78.5,220.5
2176,12,3.6,10,78.5,296.8
2177,8,2.4,7,38.5,92.5
2178,8,2.4,8,50.3,136.1
2179,11,3.3,8,50.3,161
2180,11,3.3,9,63.6,190.4
2181,11,3.3,9,63.6,215.2
2182,10,3,8,50.3,144.5
2183,12,3.6,11,95,281.4
2184,11,3.3,10,78.5,219.2
2185,7,2.1,7,38.5,88.9
2186,10,3,8,50.3,189.1
2187,10,3,8,50.3,142
2188,7,2.1,4,12.6,29.2
2189,7,2.1,4,12.6,25.8
2190,7,2.1,6,28.3,60.7
2191,6,1.8,4,12.6,24.7
2192,6,1.8,4,12.6,21.1
2193,6,1.8,6,28.3,63.7
2194,7,2.1,6,28.3,70.1
2195,7,2.1,7,38.5,100.1
2196,8,2.4,7,38.5,113.8
2197,4,1.2,1,0.8,3
2198,6,1.8,4,12.6,25.5
2199,5,1.5,1.5,1.8,4.4
2200,6,1.8,2.5,4.9,8
2201,2.5,0.8,1,0.8,2.1
2202,4.5,1.3,4,12.6,20.1
2203,4,1.2,2,3.1,6.3
2204,4,1.2,2,3.1,6.3
2205,6.5,1.9,4,12.6,23.2
2206,4,1.2,1.5,1.8,4.5
2207,5.5,1.7,5,19.6,33.3
2208,5.5,1.7,6,28.3,66.9
2209,4,1.2,1,0.8,3.1
2210,4,1.2,1,0.8,3.1
2211,6,1.8,6,28.3,55
2212,5.5,1.7,5,19.6,40.7
2213,4,1.2,1,0.8,3.1
2214,4,1.2,1.5,1.8,3.3
2215,4,1.2,1.5,1.8,3.8
2216,5,1.5,5,19.6,43
2217,5,1.5,5,19.6,35.6
2218,4,1.2,3,7.1,11.3
2219,4,1.2,4,12.6,25.4
2220,6,1.8,6,28.3,63.5
2221,4,1.2,4,12.6,17
2222,6,1.8,5,19.6,38.8
2223,7,2.1,6,28.3,71.5
2224,6,1.8,6,28.3,61.7
2225,5,1.5,3,7.1,12.9
2226,7,2.1,6,28.3,53.8
2227,6,1.8,4,12.6,21.9
2228,6,1.8,4,12.6,24.7
2229,3.5,1,3,7.1,11.6
2230,3.5,1,3,7.1,11.6
2231,5,1.5,5,19.6,30.4
2232,3.5,1,2.5,4.9,7.6
2233,4,1.2,4,12.6,17
2234,5,1.5,5,19.6,41
2235,5,1.5,5,19.6,41
2236,5,1.5,5,19.6,41
2237,7,2.1,7,38.5,109
2238,7,2.1,7,38.5,109
2239,7,2.1,6,28.3,71.5
2240,6,1.8,7,38.5,96.6
2241,6,1.8,6,28.3,51.4
2242,5,1.5,5,19.6,34.9
2244,8,2.4,8,50.3,127.1
2245,6.5,1.9,6,28.3,56.2
2246,7,2.1,7,38.5,114.4
2247,8,2.4,7,38.5,115.7
2248,8,2.4,7,38.5,108.6
2249,8,2.4,6,28.3,77.8
2250,8,2.4,7,38.5,122.7
2251,7,2.1,6,28.3,74.3
2252,6,1.8,5,19.6,45.1
2253,7,2.1,7,38.5,88.2
2254,6,1.8,5,19.6,42.3
2255,7,2.1,6,28.3,71.4
2256,6.5,1.9,6,28.3,73.9
2257,6,1.8,5,19.6,42.5
2258,4,1.2,1.5,1.8,4.8
2259,4,1.2,1.5,1.8,4.8
2260,5,1.5,2.5,4.9,7.9
2261,5,1.5,2.5,4.9,7.4
2262,6,1.8,2,3.1,7.1
2263,6,1.8,2,3.1,7.1
2264,5,1.5,1.5,1.8,4.4
2265,6,1.8,2,3.1,7.3
2266,6,1.8,2,3.1,7.3
2267,7,2.1,3,7.1,13.1
2268,7,2.1,3,7.1,11.5
2269,7,2.1,3,7.1,13.9
2270,4,1.2,2.5,4.9,6.9
2271,6,1.8,2.5,4.9,8.4
2272,5,1.5,3,7.1,12.1
2273,5,1.5,3,7.1,9.4
2274,6,1.8,3,7.1,13.7
2275,6,1.8,3,7.1,12.1
2276,6,1.8,3,7.1,10.5
2277,6,1.8,2.5,4.9,7.9
2278,6,1.8,2.5,4.9,7.9
2279,6,1.8,2.5,4.9,9
2280,7,2.1,3,7.1,11.6
2281,7,2.1,3,7.1,11.2
2282,7,2.1,3,7.1,12
2283,6,1.8,2.5,4.9,9.3
2284,7,2.1,3,7.1,10.9
2285,7,2.1,3,7.1,10.1
2286,6,1.8,6,28.3,36.2
2287,6,1.8,3,7.1,10.5
2288,6,1.8,3,7.1,11.9
2289,6,1.8,3,7.1,9.1
2290,6,1.8,6,28.3,27.1
2291,6,1.8,6,28.3,31.2
2292,6,1.8,6,28.3,38.6
2293,6,1.8,6,28.3,38.6
2295,5,1.5,3,7.1,10.2
2296,5,1.5,4,12.6,15.7
2297,6,1.8,3,7.1,10.8
2298,5,1.5,2,3.1,4.8
2299,5,1.5,2,3.1,5.7
2300,5,1.5,2,3.1,5.9
2301,6,1.8,3,7.1,10.8
2302,6,1.8,4,12.6,18.4
2303,6,1.8,3,7.1,9.8
2304,2,0.6,2,3.1,3.6
2305,6,1.8,4,12.6,16.2
2306,6,1.8,4,12.6,16.2
2307,4,1.2,3,7.1,7.3
2308,4,1.2,3,7.1,8.3
2309,4,1.2,3,7.1,8.3
2310,4,1.2,2,3.1,3.4
2311,6,1.8,2.5,4.9,8.3
2312,6,1.8,3,7.1,11
2313,8,2.4,6,28.3,67.4
2314,8,2.4,6,28.3,61.9
2315,6,1.8,5,19.6,34.6
2316,6,1.8,5,19.6,46.5
2317,7,2.1,5,19.6,37.8
2318,6,1.8,4,12.6,25.1
2319,6,1.8,4,12.6,25.1
2320,7,2.1,5,19.6,48.3
2321,7,2.1,6,28.3,57.9
2322,6,1.8,5,19.6,43.1
2323,6,1.8,5,19.6,43.1
2324,6,1.8,5,19.6,41.2
2325,12,3.6,6,28.3,83.7
2326,12,3.6,6,28.3,64.5
2327,12,3.6,6,28.3,69.3
2328,12,3.6,6,28.3,83.7
2329,12,3.6,5,19.6,36.4
2330,12,3.6,5,19.6,44.5
2331,18,5.4,3,7.1,31.6
2332,18,5.4,3,7.1,26.1
2333,18,5.4,3,7.1,31.6
2334,18,5.4,3,7.1,31.6
2335,18,5.4,3,7.1,31.6
2336,18,5.4,3,7.1,29.8
2337,18,5.4,3,7.1,26.1
2338,18,5.4,3,7.1,31.6
2339,18,5.4,3,7.1,31.6
2340,18,5.4,3,7.1,31.6
2341,18,5.4,3,7.1,31.6
2342,18,5.4,3,7.1,28
2343,18,5.4,3,7.1,31.6
2344,6,1.8,4,12.6,15.4
2345,6,1.8,4,12.6,17.4
2346,6,1.8,4,12.6,18.3
2347,6,1.8,4,12.6,13.4
2348,5,1.5,4,12.6,14.2
2349,4,1.2,4,12.6,13.3
2350,3,0.9,4,12.6,13.9
2351,6,1.8,4,12.6,16.3
2352,6,1.8,4,12.6,12.5
2353,5,1.5,4,12.6,11.2
2354,5,1.5,4,12.6,12
2355,6,1.8,4,12.6,12.5
2356,5,1.5,4,12.6,13.5
2357,5,1.5,4,12.6,13.5
2358,5,1.5,4,12.6,13.5
2359,6,1.8,4,12.6,13.5
2360,6,1.8,4,12.6,16.3
2361,5,1.5,4,12.6,13.5
2362,5,1.5,4,12.6,12
2363,5,1.5,4,12.6,13.5
2364,5,1.5,4,12.6,10.4
2365,5,1.5,4,12.6,10.4
2366,6,1.8,4,12.6,16.3
2367,6,1.8,4,12.6,12.5
2368,3.5,1,4,12.6,9
2369,3.5,1,4,12.6,10.3
2370,3.5,1,4,12.6,11.7
2371,3.5,1,4,12.6,9.7
2372,3.5,1,4,12.6,9.7
2373,3.5,1,4,12.6,11
2374,3.5,1,4,12.6,9
2375,3.5,1,4,12.6,9
2376,3.5,1,4,12.6,11.7
2377,3.5,1,4,12.6,11.7
2378,3.5,1,4,12.6,11.7
2379,3.5,1,4,12.6,9.7
2380,2,0.6,2,3.1,3.2
2381,2,0.6,2,3.1,2.9
2382,4,1.2,3,7.1,7.8
2383,3.5,1,2,3.1,3.5
2384,5,1.5,2,3.1,3.9
2385,5,1.5,2,3.1,4.4
2386,5,1.5,2,3.1,3.7
2387,5,1.5,2,3.1,4.4
2388,5,1.5,2,3.1,3.7
2389,5,1.5,2,3.1,3.7
2390,5,1.5,2,3.1,3.4
2391,5,1.5,2,3.1,4.4
2392,5,1.5,2,3.1,3.9
2393,5,1.5,2,3.1,4.4
2394,5,1.5,2,3.1,3.4
2395,5,1.5,2,3.1,3.4
2396,5,1.5,2,3.1,3.7
2397,5,1.5,2,3.1,4.2
2398,9,2.7,5,19.6,39.4
2399,4,1.2,3,7.1,7.4
2400,5,1.5,1.5,1.8,3.3
2401,5,1.5,3,7.1,7.8
2402,2,0.6,3,7.1,8.3
2403,5,1.5,2,3.1,3.9
2404,5,1.5,3,7.1,7.8
2405,5,1.5,2,3.1,3
2406,4,1.2,2,3.1,3.6
2407,3,0.9,2,3.1,3.4
2408,6,1.8,2,3.1,4.7
2409,6,1.8,3,7.1,8.8
2410,6,1.8,1.5,1.8,3.5
2411,6,1.8,3,7.1,6.6
2412,5,1.5,4,12.6,13.4
2413,6,1.8,4,12.6,13.4
2414,5,1.5,1.5,1.8,2.5
2415,6,1.8,1.5,1.8,3.1
2416,6,1.8,2,3.1,4.5
2417,4,1.2,2,3.1,6.1
2418,6,1.8,3,7.1,13.6
2419,6,1.8,3,7.1,13.6
2420,6,1.8,2.5,4.9,8.5
2421,4,1.2,1.5,1.8,2.2
2422,3.5,1,1,0.8,1.5
2423,5,1.5,3,7.1,11.3
2424,8,2.4,4,12.6,15.8
2425,5,1.5,3.5,9.6,13.1
2426,4,1.2,1.5,1.8,2.8
2427,4,1.2,1.5,1.8,3.1
2428,4,1.2,1,0.8,2
2429,6,1.8,3.5,9.6,13.2
2430,6,1.8,1.5,1.8,4.2
2431,7,2.1,6,28.3,42
2432,5,1.5,4,12.6,15.8
2433,5,1.5,4,12.6,12.2
2434,7.5,2.2,5,20,56
2435,7.5,2.2,5,20,43.1
2436,5,1.5,4,12.6,18.6
2437,5,1.5,4,12.6,18.6
2438,5,1.5,4,12.6,20.5
2439,5,1.5,4,12.6,20.5
2440,4,1.2,3,7.1,10.7
2441,4,1.2,4,12.6,14.5
2442,4,1.2,4,12.6,16.7
2443,4,1.2,4,12.6,16.4
2444,5,1.5,4,12.6,17.4
2445,5,1.5,4,12.6,21
2446,5,1.5,4,12.6,20.5
2447,4,1.2,4,12.6,19.3
2448,4,1.2,4,12.6,18.3
2449,5,1.5,4,12.6,19.4
2450,5,1.5,4,12.6,20.5
2451,5,1.5,4,12.6,20.5
2452,4,1.2,4,12.6,14.1
2453,5,1.5,4,12.6,20.5
2454,5,1.5,3,7.1,9.4
2455,5,1.5,4,12.6,15.8
2456,5,1.5,4,12.6,17
2457,4.5,1.3,4,12.6,14.5
2458,5,1.5,4,12.6,20
2459,4,1.2,5,19.6,26.2
2460,5,1.5,4,12.6,20
2461,5,1.5,4,12.6,21.3
2462,5,1.5,4,12.6,16.4
2463,6,1.8,4.5,15.9,30.1
2464,4,1.2,3,7.1,11.7
2465,5,1.5,4,12.6,18.8
2466,6,1.8,4,12.6,21.3
2467,6,1.8,3,7.1,11.8
2468,4,1.2,3,7.1,11
2469,6,1.8,3,7.1,13.3
2470,6,1.8,4,12.6,21.3
2471,6,1.8,3,7.1,11
2472,6,1.8,3,7.1,13.3
2473,6,1.8,4,12.6,21.3
2474,5,1.5,3,7.1,12.5
2475,5,1.5,3,7.1,9.8
2476,5,1.5,3,7.1,11.7
2477,5,1.5,4,12.6,21.2
2478,4,1.2,2,3.1,4.7
2479,4,1.2,3,7.1,8.7
2480,5,1.5,3,7.1,12.5
2481,5,1.5,2.5,4.9,8.3
2482,10,3,5,19.6,49.6
2483,7,2.1,5,19.6,43.3
2484,8,2.4,5,19.6,44
2485,8,2.4,5,19.6,42.1
2486,6,1.8,5,19.6,38.5
2487,10,3,5,19.6,46.3
2488,10,3,5,19.6,41
2489,12,3.6,5,19.6,51.5
2490,8,2.4,4,12.6,16
2491,8,2.4,4,12.6,14
2492,8,2.4,4,12.6,15.8
2493,8,2.4,4,12.6,12.2
2494,8,2.4,4,12.6,15.8
2495,8,2.4,4,12.6,13.1
2496,6,1.8,2,3.1,3.5
2497,6,1.8,2,3.1,3.5
2498,6,1.8,2,3.1,3.3
2499,6,1.8,2,3.1,3.5
2500,5,1.5,3,7.1,6.2
2501,5,1.5,5,19.6,17.3
2502,5,1.5,4,12.6,10.6
2503,5,1.5,4,12.6,11.2
2504,5,1.5,3,7.1,5.7
2505,5,1.5,3,7.1,5.1
2506,6,1.8,4,12.6,9.6
2507,6,1.8,3,7.1,7.1
2508,6,1.8,3,7.1,6.6
2509,6,1.8,4,12.6,9.9
2510,6,1.8,6,28.3,21.7
2511,6,1.8,4,12.6,11.8
2512,6,1.8,4,12.6,9.9
2513,6,1.8,4,12.6,10.4
2514,6,1.8,2,3.1,3.7
2515,6,1.8,2,3.1,3.7
2516,6,1.8,2,3.1,3.1
2517,6,1.8,2,3.1,3.3
2518,6,1.8,2,3.1,4
2519,6,1.8,2,3.1,3.7
2520,6,1.8,4,12.6,13.5
2521,6,1.8,5,19.6,18.1
2522,6,1.8,3,7.1,6.7
2523,6,1.8,3,7.1,5.5
2524,6,1.8,3,7.1,6.7
2525,6,1.8,3,7.1,6.7
2526,6,1.8,3,7.1,5.1
2527,6,1.8,3,7.1,6.7
2528,6,1.8,7,38.5,56.6
2529,6,1.8,6,28.3,31.5
2530,6,1.8,5,19.6,24
2531,4,1.2,1.5,1.8,1.8
2532,6,1.8,6,28.3,34.5
2533,4,1.2,3.5,9.6,8.5
2534,4,1.2,3.5,9.6,8.1
2535,6,1.8,6,28.3,38
2536,4,1.2,1.5,1.8,2
2537,5,1.5,5,19.6,18.8
2538,4,1.2,1.5,1.8,2.6
2539,4,1.2,2.5,4.9,5.1
2540,6,1.8,6,28.3,31.5
2541,6,1.8,6,28.3,39.9
2542,4,1.2,1.5,1.8,2.6
2543,4,1.2,2,3.1,3
2544,6,1.8,6,28.3,35.9
2545,3.5,1,1.5,1.8,2.4
2546,4,1.2,2,3.1,3
2547,5,1.5,3,7.1,7.5
2548,5,1.5,3,7.1,7.5
2549,5,1.5,3,7.1,7.5
2550,4,1.2,1.5,1.8,2.2
2551,2.5,0.8,1.5,1.8,1.8
2552,6,1.8,6,28.3,35.3
2553,6,1.8,6,28.3,37.1
2554,4,1.2,1.5,1.8,2.2
2555,6,1.8,6,28.3,37.1
2556,4,1.2,5,19.6,19.8
2557,5,1.5,5,19.6,22.1
2558,4,1.2,5,19.6,21
2559,5,1.5,5,19.6,17.1
2560,8,2.4,1.5,1.8,2.8
2561,6,1.8,5,19.6,26.4
2562,3.5,1,1.5,1.8,2.5
2563,2.5,0.8,1,0.8,1
2564,2.5,0.8,1.5,1.8,1.5
2565,5,1.5,5,19.6,24.5
2566,4,1.2,2,3.1,3.1
2567,4,1.2,2,3.1,3.6
2568,3,0.9,1.5,1.8,2.1
2569,4,1.2,2,3.1,3
2570,3,0.9,1.5,1.8,1.9
2571,4,1.2,2,3.1,3.6
2572,3,0.9,1.5,1.8,1.8
2573,3,0.9,1.5,1.8,1.7
2574,4,1.2,2,3.1,2.8
2575,2.5,0.8,1.5,1.8,2.1
2576,4,1.2,2.5,4.9,4.8
2577,3,0.9,2,3.1,3.6
2578,6,1.8,6,28.3,41.6
2579,5,1.5,5,19.6,18.4
2580,6,1.8,6,28.3,33.7
2581,6,1.8,6,28.3,39.2
2582,5,1.5,5,19.6,22.8
2583,6,1.8,6,28.3,39.9
2584,4,1.2,1.5,1.8,2.1
2585,6,1.8,6,28.3,30
2586,6,1.8,6,28.3,34.5
2587,6,1.8,6,28.3,27.8
2588,6,1.8,6,28.3,36
2589,6,1.8,6,28.3,34
2590,6,1.8,6,28.3,36
2591,5,1.5,5,19.6,22.1
2592,5,1.5,2,3.1,4
2593,5,1.5,2,3.1,4
2594,5,1.5,2,3.1,3.8
2595,5,1.5,5,19.6,22
2596,6,1.8,6,28.3,70.4
2597,6,1.8,6,28.3,32.3
2598,6,1.8,6,28.3,32.3
2599,6,1.8,5,19.6,24.7
2600,6,1.8,5,19.6,24.7
2601,5,1.5,5,19.6,17.8
2602,6,1.8,6,28.3,39
2603,6,1.8,6,28.3,39.9
2604,5,1.5,5,19.6,20.2
2605,6,1.8,5,19.6,21.8
2606,5,1.5,5,19.6,20.2
2607,6,1.8,6,28.3,35.9
2608,5,1.5,5,19.6,22.1
2609,6,1.8,6,28.3,31.5
2610,5,1.5,5,19.6,22.8
2611,5,1.5,5,19.6,22.8
2612,5,1.5,5,19.6,21.5
2613,6,1.8,6,28.3,38
2614,6,1.8,6,28.3,30.7
2615,6,1.8,6,28.3,39
2616,4,1.2,2,3.1,3.4
2617,6,1.8,6,28.3,39
2618,6,1.8,6,28.3,30.7
2619,6,1.8,6,28.3,39.9
2620,6,1.8,6,28.3,31.5
2621,5,1.5,5,19.6,18
2622,5,1.5,5,19.6,22.1
2623,5,1.5,4,12.6,20
2624,5,1.5,4,12.6,14
2625,6,1.8,6,28.3,36
2626,4.5,1.3,3,7.1,10.1
2627,5,1.5,4,12.6,20
2628,4.5,1.3,3,7.1,10.7
2629,5,1.5,4,12.6,20.5
2630,5,1.5,4,12.6,20
2631,5,1.5,4,12.6,20
2632,5,1.5,4,12.6,15.4
2633,6,1.8,6,28.3,41.6
2634,6,1.8,6,28.3,32
2635,6,1.8,5,19.6,19
2636,6,1.8,5,19.6,20.4
2637,6,1.8,5,19.6,24.7
2638,6,1.8,5,19.6,21.8
2639,12,3.6,5,19.6,73.1
2640,5,1.5,2,3.1,3.7
2641,5,1.5,3,7.1,9.8
2642,5,1.5,2,3.1,5.2
2643,5,1.5,2,3.1,4.2
2644,5,1.5,3,7.1,9.2
2645,6,1.8,3,7.1,9.2
2646,7,2.1,5,19.6,32.1
2647,5,1.5,1.5,1.8,4.7
2648,5,1.5,1.5,1.8,4.7
2649,5,1.5,1.5,1.8,4.1
2650,5,1.5,1.5,1.8,4.1
2651,5,1.5,1.5,1.8,4.4
2652,5,1.5,1.5,1.8,4.1
2653,4,1.2,1.5,1.8,4.5
2654,5,1.5,1.5,1.8,4.2
2655,4,1.2,1.5,1.8,3.6
2656,5,1.5,1.5,1.8,5.3
2657,5,1.5,1.5,1.8,5.3
2658,5,1.5,1.5,1.8,5.3
2659,5,1.5,1.5,1.8,5.1
2660,4,1.2,1.5,1.8,3.7
2661,5,1.5,1.5,1.8,4.4
2662,4,1.2,1.5,1.8,4.9
2663,4,1.2,1.5,1.8,4.7
2664,4,1.2,1.5,1.8,3.9
2665,3,0.9,1.5,1.8,3.1
2666,5,1.5,1.5,1.8,5.3
2667,3,0.9,1.5,1.8,4
2668,5,1.5,1.5,1.8,5.3
2669,5,1.5,1.5,1.8,4.7
2670,5,1.5,1.5,1.8,4.4
2671,5,1.5,1.5,1.8,4.7
2672,5,1.5,1.5,1.8,5.3
2673,5,1.5,1.5,1.8,4.4
2674,4,1.2,1.5,1.8,4.9
2675,3,0.9,1.5,1.8,3.9
2676,4,1.2,1.5,1.8,3.8
2677,4,1.2,1.5,1.8,3.5
2678,4,1.2,1.5,1.8,4.7
2679,4,1.2,1.5,1.8,3.9
2680,5,1.5,1.5,1.8,5.3
2681,5,1.5,1.5,1.8,4.4
2682,5,1.5,1.5,1.8,5
2683,5,1.5,2.5,4.9,8.2
2684,5,1.5,2.5,4.9,7.7
2685,5,1.5,1.5,1.8,4
2686,5,1.5,1.5,1.8,4.3
2687,5,1.5,2,3.1,7.2
2688,5,1.5,2.5,4.9,8.8
2689,5,1.5,2.5,4.9,7.2
2690,5,1.5,2.5,4.9,9.3
2691,5,1.5,2.5,4.9,8.2
2692,5,1.5,3,7.1,11.7
2693,5,1.5,3,7.1,13.2
2694,4,1.2,2.5,4.9,8.7
2695,5,1.5,2.5,4.9,7.7
2696,5,1.5,2.5,4.9,9.3
2697,5,1.5,2.5,4.9,8.9
2698,4,1.2,2.5,4.9,7.7
2699,4,1.2,2.5,4.9,8.7
2700,4,1.2,2.5,4.9,8.7
2701,5,1.5,4,12.6,22
2702,4,1.2,4,12.6,21.9
2703,4,1.2,2.5,4.9,8.2
