,Tree ID,Carbon Storage (kg),Height (m),Canopy Cover (m2)
734,1939.0,114.2,6.5,28.3
735,1940.0,63.0,4.0,38.5
736,1941.0,102.7,5.0,28.3
737,1942.0,180.9,8.0,38.5
738,1943.0,63.0,4.0,12.6
739,1944.0,63.0,4.0,7.1
740,1945.0,196.1,8.0,50.3
741,1946.0,81.6,5.0,12.6
742,1947.0,37.3,6.0,50.3
743,1948.0,24.7,4.0,12.6
744,1986.0,12.7,5.0,7.1
745,1990.0,26.5,4.5,4.9
746,1991.0,21.5,5.0,3.1
747,1992.0,26.5,4.5,4.9
748,1993.0,26.5,4.5,4.9
749,1994.0,21.5,4.5,4.9
750,1995.0,26.5,5.0,3.1
751,1996.0,26.5,5.0,3.1
752,1997.0,21.5,4.5,4.9
753,1998.0,26.5,5.0,3.1
754,1999.0,21.5,2.5,3.1
755,2000.0,21.5,4.5,3.1
756,2001.0,26.5,5.0,7.1
757,2002.0,26.5,5.0,7.1
758,2003.0,26.5,4.5,4.9
759,2004.0,21.5,4.5,4.9
760,2005.0,21.5,4.5,3.1
761,2006.0,26.5,4.5,4.9
762,2007.0,21.5,4.5,3.1
763,2008.0,21.5,4.5,7.1
764,2009.0,21.5,4.5,4.9
765,2010.0,21.5,4.5,7.1
766,2011.0,26.5,4.5,4.9
767,2012.0,21.5,4.5,3.1
768,2013.0,26.5,5.0,3.1
769,2014.0,21.5,4.5,3.1
770,2015.0,21.5,4.5,4.9
771,2016.0,21.5,4.5,4.9
772,2017.0,21.5,4.5,4.9
773,2018.0,26.5,5.0,3.1
774,2019.0,46.6,5.0,38.5
775,2020.0,60.1,6.0,28.3
776,2021.0,35.0,5.0,19.6
777,2022.0,30.0,4.5,15.9
778,2023.0,25.4,5.0,19.6
779,2024.0,30.0,5.0,19.6
780,2025.0,30.0,6.0,28.3
781,2026.0,25.4,5.0,19.6
782,2027.0,46.6,6.0,28.3
783,2028.0,6.6,3.5,1.8
784,2029.0,6.6,3.5,1.8
785,2030.0,35.0,4.5,15.9
786,2031.0,35.0,4.5,15.9
787,2032.0,25.4,4.5,12.6
788,2033.0,25.4,4.5,12.6
789,2034.0,25.4,4.5,12.6
790,2035.0,25.4,4.5,19.6
791,2036.0,46.6,5.0,38.5
792,2037.0,46.6,5.0,38.5
793,2038.0,46.6,5.0,38.5
794,2039.0,46.6,5.0,28.3
795,2040.0,46.6,5.0,28.3
796,2041.0,46.6,5.0,28.3
797,2042.0,35.0,5.0,28.3
798,2043.0,46.6,5.0,38.5
799,2044.0,23.9,6.0,12.6
800,2045.0,23.9,6.0,12.6
801,2046.0,23.9,6.0,12.6
802,2047.0,23.9,6.0,12.6
803,2048.0,23.9,6.0,12.6
804,2049.0,23.9,6.0,12.6
805,2050.0,21.7,6.0,12.6
806,2051.0,23.9,6.0,12.6
807,2052.0,23.9,6.0,12.6
808,2053.0,23.9,6.0,12.6
809,2054.0,28.7,6.0,12.6
810,2055.0,28.7,6.0,12.6
811,2056.0,28.7,6.0,12.6
812,2057.0,28.7,6.0,12.6
813,2058.0,28.7,6.0,12.6
814,2059.0,23.9,6.0,12.6
815,2060.0,28.7,6.0,12.6
816,2061.0,28.7,6.0,12.6
817,2062.0,33.8,6.0,12.6
818,2063.0,10.3,5.0,12.6
819,2064.0,7.3,5.0,7.1
820,2065.0,10.3,5.0,12.6
821,2066.0,10.3,5.0,12.6
822,2067.0,7.3,4.5,7.1
823,2068.0,8.7,5.0,9.6
824,2069.0,7.3,5.0,7.1
825,2070.0,12.0,4.5,7.1
826,2071.0,12.0,4.5,7.1
827,2072.0,12.0,4.5,7.1
828,2073.0,12.0,4.5,7.1
829,2074.0,12.0,4.5,7.1
830,2075.0,13.7,5.0,19.6
831,2076.0,12.0,4.5,7.1
832,2077.0,12.0,4.5,7.1
833,2078.0,12.0,4.5,7.1
834,2079.0,12.0,4.5,7.1
835,2080.0,12.0,4.5,7.1
836,2081.0,12.0,4.5,7.1
837,2082.0,12.0,4.5,7.1
838,2083.0,12.0,4.5,7.1
839,2084.0,8.7,4.5,7.1
840,2085.0,10.3,5.0,7.1
841,2086.0,10.3,5.0,7.1
842,2087.0,10.3,5.0,12.6
843,2088.0,12.0,6.0,12.6
844,2089.0,12.0,4.0,7.1
845,2090.0,42.0,8.0,28.3
846,2091.0,42.0,8.0,28.3
847,2092.0,26.3,8.0,28.3
848,2093.0,31.2,8.0,28.3
849,2094.0,31.2,8.0,28.3
850,2095.0,31.2,8.0,28.3
851,2096.0,31.2,8.0,28.3
852,2097.0,28.7,8.0,28.3
853,2098.0,31.2,8.0,28.3
854,2099.0,33.8,8.0,28.3
855,2100.0,23.9,8.0,28.3
856,2101.0,33.8,8.0,28.3
857,2102.0,26.3,8.0,28.3
858,2103.0,26.3,8.0,28.3
859,2104.0,26.3,8.0,28.3
860,2105.0,33.8,8.0,28.3
861,2106.0,26.3,8.0,28.3
862,2107.0,36.4,8.0,28.3
863,2108.0,42.0,8.0,28.3
864,2109.0,12.0,6.0,19.6
865,2110.0,12.0,6.0,19.6
866,2111.0,23.9,8.0,28.3
867,2112.0,26.3,8.0,28.3
868,2113.0,19.6,7.0,19.6
869,2114.0,26.3,8.0,50.3
870,2115.0,23.9,7.0,28.3
871,2116.0,3.6,4.0,1.8
872,2117.0,4.7,4.0,1.8
873,2118.0,12.0,5.0,12.6
874,2119.0,13.7,5.0,12.6
875,2120.0,4.7,4.0,1.8
876,2121.0,60.0,5.0,12.6
877,2122.0,18.8,4.0,4.9
878,2123.0,39.0,4.0,12.6
879,2124.0,15.0,4.0,4.9
880,2125.0,60.0,6.0,15.9
881,2126.0,6.5,4.5,0.8
882,2127.0,6.5,4.5,0.8
883,2128.0,39.0,5.0,12.6
884,2129.0,52.4,6.0,12.6
885,2130.0,8.9,4.0,0.8
886,2131.0,6.5,4.0,1.8
887,2132.0,52.4,5.0,12.6
888,2133.0,4.5,3.5,3.1
889,2134.0,86.3,4.0,15.9
890,2135.0,4.7,4.0,1.8
891,2136.0,8.7,5.0,4.9
892,2137.0,4.7,4.0,1.8
893,2138.0,12.0,5.0,4.9
894,2139.0,10.3,5.0,4.9
895,2140.0,26.3,6.0,28.3
896,2141.0,23.9,6.0,28.3
897,2142.0,33.8,8.0,28.3
898,2143.0,23.1,4.0,7.1
899,2144.0,45.5,5.0,12.6
900,2145.0,39.0,5.0,12.6
901,2146.0,27.9,5.0,7.1
902,2147.0,38.5,4.5,7.1
903,2148.0,38.5,4.5,7.1
904,2149.0,26.5,5.0,4.9
905,2150.0,32.2,5.0,7.1
906,2151.0,17.0,4.5,4.9
907,2152.0,21.5,4.5,4.9
908,2153.0,26.5,5.0,3.1
909,2154.0,31.3,5.0,7.1
910,2155.0,136.1,7.0,28.3
911,2156.0,121.4,7.0,28.3
912,2157.0,83.4,7.0,28.3
913,2158.0,95.1,7.0,28.3
914,2159.0,37.9,5.0,7.1
915,2160.0,62.6,8.0,28.3
916,2161.0,368.7,13.0,78.5
917,2162.0,368.7,12.0,78.5
918,2163.0,136.1,11.0,50.3
919,2164.0,8.6,6.0,1.8
920,2165.0,341.8,12.0,78.5
921,2166.0,121.4,11.0,63.6
922,2167.0,245.9,12.0,78.5
923,2168.0,136.1,11.0,63.6
924,2169.0,268.1,12.0,95.0
925,2170.0,53.6,8.0,23.8
926,2171.0,4.7,4.0,0.8
927,2172.0,13.7,6.0,12.6
928,2173.0,15.6,6.0,12.6
929,2174.0,95.1,10.0,63.6
930,2175.0,245.9,12.0,78.5
931,2176.0,316.0,12.0,78.5
932,2177.0,83.4,8.0,38.5
933,2178.0,83.4,8.0,50.3
934,2179.0,136.1,11.0,50.3
935,2180.0,168.4,11.0,63.6
936,2181.0,168.4,11.0,63.6
937,2182.0,121.4,10.0,50.3
938,2183.0,168.4,12.0,95.0
939,2184.0,268.1,11.0,78.5
940,2185.0,83.4,7.0,38.5
941,2186.0,130.2,10.0,50.3
942,2187.0,68.2,10.0,50.3
943,2188.0,45.5,7.0,12.6
944,2189.0,45.5,7.0,12.6
945,2190.0,52.4,7.0,28.3
946,2191.0,33.2,6.0,12.6
947,2192.0,27.9,6.0,12.6
948,2193.0,27.9,6.0,28.3
949,2194.0,39.0,7.0,28.3
950,2195.0,33.2,7.0,38.5
951,2196.0,60.0,8.0,38.5
952,2197.0,4.5,4.0,0.8
953,2198.0,27.9,6.0,12.6
954,2199.0,4.5,5.0,1.8
955,2200.0,15.0,6.0,4.9
956,2201.0,6.5,2.5,0.8
957,2202.0,23.1,4.5,12.6
958,2203.0,15.0,4.0,3.1
959,2204.0,15.0,4.0,3.1
960,2205.0,68.2,6.5,12.6
961,2206.0,8.9,4.0,1.8
962,2207.0,45.5,5.5,19.6
963,2208.0,45.5,5.5,28.3
964,2209.0,6.5,4.0,0.8
965,2210.0,6.5,4.0,0.8
966,2211.0,60.0,6.0,28.3
967,2212.0,45.5,5.5,19.6
968,2213.0,6.5,4.0,0.8
969,2214.0,6.5,4.0,1.8
970,2215.0,6.5,4.0,1.8
971,2216.0,52.4,5.0,19.6
972,2217.0,52.4,5.0,19.6
973,2218.0,23.1,4.0,7.1
974,2219.0,60.0,4.0,12.6
975,2220.0,27.9,6.0,28.3
976,2221.0,15.0,4.0,12.6
977,2222.0,18.8,6.0,19.6
978,2223.0,45.5,7.0,28.3
979,2224.0,23.1,6.0,28.3
980,2225.0,23.1,5.0,7.1
981,2226.0,39.0,7.0,28.3
982,2227.0,23.1,6.0,12.6
983,2228.0,23.1,6.0,12.6
984,2229.0,15.0,3.5,7.1
985,2230.0,15.0,3.5,7.1
986,2231.0,18.8,5.0,19.6
987,2232.0,23.1,3.5,4.9
988,2233.0,15.0,4.0,12.6
989,2234.0,39.0,5.0,19.6
990,2235.0,39.0,5.0,19.6
991,2236.0,39.0,5.0,19.6
992,2237.0,60.0,7.0,38.5
993,2238.0,60.0,7.0,38.5
994,2239.0,45.5,7.0,28.3
995,2240.0,64.6,6.0,38.5
996,2241.0,49.8,6.0,28.3
997,2242.0,25.6,5.0,19.6
998,2244.0,105.6,8.0,50.3
999,2245.0,32.1,6.5,28.3
1000,2246.0,103.2,7.0,38.5
1001,2247.0,127.9,8.0,38.5
1002,2248.0,127.9,8.0,38.5
1003,2249.0,76.5,8.0,28.3
1004,2250.0,127.9,8.0,38.5
1005,2251.0,74.7,7.0,28.3
1006,2252.0,64.6,6.0,19.6
1007,2253.0,66.3,7.0,38.5
1008,2254.0,43.2,6.0,19.6
1009,2255.0,58.5,7.0,28.3
1010,2256.0,82.6,6.5,28.3
1011,2257.0,64.6,6.0,19.6
1012,2258.0,16.5,4.0,1.8
1013,2259.0,16.5,4.0,1.8
1014,2260.0,20.2,5.0,4.9
1015,2261.0,20.2,5.0,4.9
1016,2262.0,45.3,6.0,3.1
1017,2263.0,45.3,6.0,3.1
1018,2264.0,37.9,5.0,1.8
1019,2265.0,37.9,6.0,3.1
1020,2266.0,37.9,6.0,3.1
1021,2267.0,37.9,7.0,7.1
1022,2268.0,37.9,7.0,7.1
1023,2269.0,37.9,7.0,7.1
1024,2270.0,20.2,4.0,4.9
1025,2271.0,20.2,6.0,4.9
1026,2272.0,53.6,5.0,7.1
1027,2273.0,37.9,5.0,7.1
1028,2274.0,53.6,6.0,7.1
1029,2275.0,53.6,6.0,7.1
1030,2276.0,53.6,6.0,7.1
1031,2277.0,20.2,6.0,4.9
1032,2278.0,20.2,6.0,4.9
1033,2279.0,20.2,6.0,4.9
1034,2280.0,25.4,7.0,7.1
1035,2281.0,31.3,7.0,7.1
1036,2282.0,31.3,7.0,7.1
1037,2283.0,25.4,6.0,4.9
1038,2284.0,25.4,7.0,7.1
1039,2285.0,25.4,7.0,7.1
1040,2286.0,259.5,6.0,28.3
1041,2287.0,20.2,6.0,7.1
1042,2288.0,20.2,6.0,7.1
1043,2289.0,20.2,6.0,7.1
1044,2290.0,92.2,6.0,28.3
1045,2291.0,92.2,6.0,28.3
1046,2292.0,172.8,6.0,28.3
1047,2293.0,172.8,6.0,28.3
1048,2295.0,13.1,5.0,7.1
1049,2296.0,9.8,5.0,12.6
1050,2297.0,14.5,6.0,7.1
1051,2298.0,10.0,5.0,3.1
1052,2299.0,13.9,5.0,3.1
1053,2300.0,18.5,5.0,3.1
1054,2301.0,14.5,6.0,7.1
1055,2302.0,14.5,6.0,12.6
1056,2303.0,4.6,6.0,7.1
1057,2304.0,5.5,2.0,3.1
1058,2305.0,4.4,6.0,12.6
1059,2306.0,4.4,6.0,12.6
1060,2307.0,4.5,4.0,7.1
1061,2308.0,4.5,4.0,7.1
1062,2309.0,4.5,4.0,7.1
1063,2310.0,0.6,4.0,3.1
1064,2311.0,9.5,6.0,4.9
1065,2312.0,9.5,6.0,7.1
1066,2313.0,51.4,8.0,28.3
1067,2314.0,45.8,8.0,28.3
1068,2315.0,48.1,6.0,19.6
1069,2316.0,60.1,6.0,19.6
1070,2317.0,39.0,7.0,19.6
1071,2318.0,25.2,6.0,12.6
1072,2319.0,25.2,6.0,12.6
1073,2320.0,55.2,7.0,19.6
1074,2321.0,61.6,7.0,28.3
1075,2322.0,79.7,6.0,19.6
1076,2323.0,79.7,6.0,19.6
1077,2324.0,59.8,6.0,19.6
1078,2325.0,185.6,12.0,28.3
1079,2326.0,185.6,12.0,28.3
1080,2327.0,185.6,12.0,28.3
1081,2328.0,185.6,12.0,28.3
1082,2329.0,52.3,12.0,19.6
1083,2330.0,52.3,12.0,19.6
1084,2331.0,118.0,18.0,7.1
1085,2332.0,118.0,18.0,7.1
1086,2333.0,118.0,18.0,7.1
1087,2334.0,118.0,18.0,7.1
1088,2335.0,118.0,18.0,7.1
1089,2336.0,118.0,18.0,7.1
1090,2337.0,118.0,18.0,7.1
1091,2338.0,118.0,18.0,7.1
1092,2339.0,118.0,18.0,7.1
1093,2340.0,118.0,18.0,7.1
1094,2341.0,118.0,18.0,7.1
1095,2342.0,118.0,18.0,7.1
1096,2343.0,118.0,18.0,7.1
1097,2344.0,33.1,6.0,12.6
1098,2345.0,33.1,6.0,12.6
1099,2346.0,48.2,6.0,12.6
1100,2347.0,33.1,6.0,12.6
1101,2348.0,12.3,5.0,12.6
1102,2349.0,12.3,4.0,12.6
1103,2350.0,3.9,3.0,12.6
1104,2351.0,21.3,6.0,12.6
1105,2352.0,21.3,6.0,12.6
1106,2353.0,8.9,5.0,12.6
1107,2354.0,8.9,5.0,12.6
1108,2355.0,21.3,6.0,12.6
1109,2356.0,8.9,5.0,12.6
1110,2357.0,8.9,5.0,12.6
1111,2358.0,8.9,5.0,12.6
1112,2359.0,21.3,6.0,12.6
1113,2360.0,21.3,6.0,12.6
1114,2361.0,8.9,5.0,12.6
1115,2362.0,8.9,5.0,12.6
1116,2363.0,8.9,5.0,12.6
1117,2364.0,8.9,5.0,12.6
1118,2365.0,8.9,5.0,12.6
1119,2366.0,21.3,6.0,12.6
1120,2367.0,21.3,6.0,12.6
1121,2368.0,6.1,3.5,12.6
1122,2369.0,6.1,3.5,12.6
1123,2370.0,6.1,3.5,12.6
1124,2371.0,6.1,3.5,12.6
1125,2372.0,6.1,3.5,12.6
1126,2373.0,6.1,3.5,12.6
1127,2374.0,6.1,3.5,12.6
1128,2375.0,6.1,3.5,12.6
1129,2376.0,6.1,3.5,12.6
1130,2377.0,6.1,3.5,12.6
1131,2378.0,6.1,3.5,12.6
1132,2379.0,6.1,3.5,12.6
1133,2380.0,2.3,2.0,3.1
1134,2381.0,1.1,2.0,3.1
1135,2382.0,12.3,4.0,7.1
1136,2383.0,6.1,3.5,3.1
1137,2384.0,8.9,5.0,3.1
1138,2385.0,8.9,5.0,3.1
1139,2386.0,8.9,5.0,3.1
1140,2387.0,8.9,5.0,3.1
1141,2388.0,8.9,5.0,3.1
1142,2389.0,8.9,5.0,3.1
1143,2390.0,8.9,5.0,3.1
1144,2391.0,8.9,5.0,3.1
1145,2392.0,8.9,5.0,3.1
1146,2393.0,8.9,5.0,3.1
1147,2394.0,8.9,5.0,3.1
1148,2395.0,8.9,5.0,3.1
1149,2396.0,8.9,5.0,3.1
1150,2397.0,8.9,5.0,3.1
1151,2398.0,115.0,9.0,19.6
1152,2399.0,8.9,4.0,7.1
1153,2400.0,8.9,5.0,1.8
1154,2401.0,17.4,5.0,7.1
1155,2402.0,13.4,2.0,7.1
1156,2403.0,10.0,5.0,3.1
1157,2404.0,17.4,5.0,7.1
1158,2405.0,10.0,5.0,3.1
1159,2406.0,13.4,4.0,3.1
1160,2407.0,10.0,3.0,3.1
1161,2408.0,17.4,6.0,3.1
1162,2409.0,22.1,6.0,7.1
1163,2410.0,17.4,6.0,1.8
1164,2411.0,13.4,6.0,7.1
1165,2412.0,17.4,5.0,12.6
1166,2413.0,13.4,6.0,12.6
1167,2414.0,13.4,5.0,1.8
1168,2415.0,17.4,6.0,1.8
1169,2416.0,13.4,6.0,3.1
1170,2417.0,22.1,4.0,3.1
1171,2418.0,39.7,6.0,7.1
1172,2419.0,39.7,6.0,7.1
1173,2420.0,39.7,6.0,4.9
1174,2421.0,0.9,4.0,1.8
1175,2422.0,0.9,3.5,0.8
1176,2423.0,17.5,5.0,7.1
1177,2424.0,16.7,8.0,12.6
1178,2425.0,27.3,5.0,9.6
1179,2426.0,0.9,4.0,1.8
1180,2427.0,1.9,4.0,1.8
1181,2428.0,0.9,4.0,0.8
1182,2429.0,5.1,6.0,9.6
1183,2430.0,5.1,6.0,1.8
1184,2431.0,35.3,7.0,28.3
1185,2432.0,21.3,5.0,12.6
1186,2433.0,21.3,5.0,12.6
1187,2434.0,273.4,7.5,20.0
1188,2435.0,273.4,7.5,20.0
1189,2436.0,17.5,5.0,12.6
1190,2437.0,17.5,5.0,12.6
1191,2438.0,15.6,5.0,12.6
1192,2439.0,15.6,5.0,12.6
1193,2440.0,12.0,4.0,7.1
1194,2441.0,13.7,4.0,12.6
1195,2442.0,13.7,4.0,12.6
1196,2443.0,17.5,4.0,12.6
1197,2444.0,17.5,5.0,12.6
1198,2445.0,17.5,5.0,12.6
1199,2446.0,15.6,5.0,12.6
1200,2447.0,15.6,4.0,12.6
1201,2448.0,12.0,4.0,12.6
1202,2449.0,15.6,5.0,12.6
1203,2450.0,15.6,5.0,12.6
1204,2451.0,15.6,5.0,12.6
1205,2452.0,12.0,4.0,12.6
1206,2453.0,15.6,5.0,12.6
1207,2454.0,12.0,5.0,7.1
1208,2455.0,15.6,5.0,12.6
1209,2456.0,15.6,5.0,12.6
1210,2457.0,12.0,4.5,12.6
1211,2458.0,13.7,5.0,12.6
1212,2459.0,15.6,4.0,19.6
1213,2460.0,13.7,5.0,12.6
1214,2461.0,26.3,5.0,12.6
1215,2462.0,26.3,5.0,12.6
1216,2463.0,46.7,6.0,15.9
1217,2464.0,26.3,4.0,7.1
1218,2465.0,26.3,5.0,12.6
1219,2466.0,26.3,6.0,12.6
1220,2467.0,26.3,6.0,7.1
1221,2468.0,26.3,4.0,7.1
1222,2469.0,26.3,6.0,7.1
1223,2470.0,26.3,6.0,12.6
1224,2471.0,26.3,6.0,7.1
1225,2472.0,26.3,6.0,7.1
1226,2473.0,26.3,6.0,12.6
1227,2474.0,26.3,5.0,7.1
1228,2475.0,6.6,5.0,7.1
1229,2476.0,18.2,5.0,7.1
1230,2477.0,35.8,5.0,12.6
1231,2478.0,18.2,4.0,3.1
1232,2479.0,22.1,4.0,7.1
1233,2480.0,26.3,5.0,7.1
1234,2481.0,26.3,5.0,4.9
1235,2482.0,671.7,10.0,19.6
1236,2483.0,530.2,7.0,19.6
1237,2484.0,408.2,8.0,19.6
1238,2485.0,446.8,8.0,19.6
1239,2486.0,337.2,6.0,19.6
1240,2487.0,274.2,10.0,19.6
1241,2488.0,274.2,10.0,19.6
1242,2489.0,274.2,12.0,19.6
1243,2490.0,39.1,8.0,12.6
1244,2491.0,16.7,8.0,12.6
1245,2492.0,16.7,8.0,12.6
1246,2493.0,16.7,8.0,12.6
1247,2494.0,16.7,8.0,12.6
1248,2495.0,16.7,8.0,12.6
1249,2496.0,3.2,6.0,3.1
1250,2497.0,3.2,6.0,3.1
1251,2498.0,3.2,6.0,3.1
1252,2499.0,3.2,6.0,3.1
1253,2500.0,6.3,5.0,7.1
1254,2501.0,6.3,5.0,19.6
1255,2502.0,6.3,5.0,12.6
1256,2503.0,6.3,5.0,12.6
1257,2504.0,8.4,5.0,7.1
1258,2505.0,6.3,5.0,7.1
1259,2506.0,8.4,6.0,12.6
1260,2507.0,6.3,6.0,7.1
1261,2508.0,6.3,6.0,7.1
1262,2509.0,6.3,6.0,12.6
1263,2510.0,4.6,6.0,28.3
1264,2511.0,8.4,6.0,12.6
1265,2512.0,6.3,6.0,12.6
1266,2513.0,8.4,6.0,12.6
1267,2514.0,6.3,6.0,3.1
1268,2515.0,6.3,6.0,3.1
1269,2516.0,6.3,6.0,3.1
1270,2517.0,6.3,6.0,3.1
1271,2518.0,6.3,6.0,3.1
1272,2519.0,6.3,6.0,3.1
1273,2520.0,13.6,6.0,12.6
1274,2521.0,13.6,6.0,19.6
1275,2522.0,4.6,6.0,7.1
1276,2523.0,4.6,6.0,7.1
1277,2524.0,4.6,6.0,7.1
1278,2525.0,4.6,6.0,7.1
1279,2526.0,4.6,6.0,7.1
1280,2527.0,4.6,6.0,7.1
1281,2528.0,45.0,6.0,38.5
1282,2529.0,28.8,6.0,28.3
1283,2530.0,24.3,6.0,19.6
1284,2531.0,3.2,4.0,1.8
1285,2532.0,33.7,6.0,28.3
1286,2533.0,8.4,4.0,9.6
1287,2534.0,6.3,4.0,9.6
1288,2535.0,28.8,6.0,28.3
1289,2536.0,8.4,4.0,1.8
1290,2537.0,24.3,5.0,19.6
1291,2538.0,8.4,4.0,1.8
1292,2539.0,10.8,4.0,4.9
1293,2540.0,28.8,6.0,28.3
1294,2541.0,39.1,6.0,28.3
1295,2542.0,8.4,4.0,1.8
1296,2543.0,8.4,4.0,3.1
1297,2544.0,28.8,6.0,28.3
1298,2545.0,8.4,3.5,1.8
1299,2546.0,8.4,4.0,3.1
1300,2547.0,13.6,5.0,7.1
1301,2548.0,13.6,5.0,7.1
1302,2549.0,13.6,5.0,7.1
1303,2550.0,8.4,4.0,1.8
1304,2551.0,6.3,2.5,1.8
1305,2552.0,39.1,6.0,28.3
1306,2553.0,24.3,6.0,28.3
1307,2554.0,6.3,4.0,1.8
1308,2555.0,24.3,6.0,28.3
1309,2556.0,20.3,4.0,19.6
1310,2557.0,20.3,5.0,19.6
1311,2558.0,20.3,4.0,19.6
1312,2559.0,20.3,5.0,19.6
1313,2560.0,2.1,8.0,1.8
1314,2561.0,45.0,6.0,19.6
1315,2562.0,8.4,3.5,1.8
1316,2563.0,4.6,2.5,0.8
1317,2564.0,4.6,2.5,1.8
1318,2565.0,39.1,5.0,19.6
1319,2566.0,16.7,4.0,3.1
1320,2567.0,16.7,4.0,3.1
1321,2568.0,6.3,3.0,1.8
1322,2569.0,8.4,4.0,3.1
1323,2570.0,6.3,3.0,1.8
1324,2571.0,16.7,4.0,3.1
1325,2572.0,2.1,3.0,1.8
1326,2573.0,4.6,3.0,1.8
1327,2574.0,8.4,4.0,3.1
1328,2575.0,13.6,2.5,1.8
1329,2576.0,8.4,4.0,4.9
1330,2577.0,10.8,3.0,3.1
1331,2578.0,51.4,6.0,28.3
1332,2579.0,33.7,5.0,19.6
1333,2580.0,28.8,6.0,28.3
1334,2581.0,51.4,6.0,28.3
1335,2582.0,24.3,5.0,19.6
1336,2583.0,58.4,6.0,28.3
1337,2584.0,10.8,4.0,1.8
1338,2585.0,33.7,6.0,28.3
1339,2586.0,33.7,6.0,28.3
1340,2587.0,20.3,6.0,28.3
1341,2588.0,20.3,6.0,28.3
1342,2589.0,20.3,6.0,28.3
1343,2590.0,20.3,6.0,28.3
1344,2591.0,20.3,5.0,19.6
1345,2592.0,10.8,5.0,3.1
1346,2593.0,10.8,5.0,3.1
1347,2594.0,10.8,5.0,3.1
1348,2595.0,28.8,5.0,19.6
1349,2596.0,1933.7,6.0,28.3
1350,2597.0,33.7,6.0,28.3
1351,2598.0,33.7,6.0,28.3
1352,2599.0,28.8,6.0,19.6
1353,2600.0,28.8,6.0,19.6
1354,2601.0,16.7,5.0,19.6
1355,2602.0,33.7,6.0,28.3
1356,2603.0,39.1,6.0,28.3
1357,2604.0,24.3,5.0,19.6
1358,2605.0,28.8,6.0,19.6
1359,2606.0,24.3,5.0,19.6
1360,2607.0,28.8,6.0,28.3
1361,2608.0,20.3,5.0,19.6
1362,2609.0,28.8,6.0,28.3
1363,2610.0,24.3,5.0,19.6
1364,2611.0,24.3,5.0,19.6
1365,2612.0,24.3,5.0,19.6
1366,2613.0,28.8,6.0,28.3
1367,2614.0,39.1,6.0,28.3
1368,2615.0,33.7,6.0,28.3
1369,2616.0,8.4,4.0,3.1
1370,2617.0,33.7,6.0,28.3
1371,2618.0,39.1,6.0,28.3
1372,2619.0,39.1,6.0,28.3
1373,2620.0,28.8,6.0,28.3
1374,2621.0,28.8,5.0,19.6
1375,2622.0,20.3,5.0,19.6
1376,2623.0,13.7,5.0,12.6
1377,2624.0,24.3,5.0,12.6
1378,2625.0,20.3,6.0,28.3
1379,2626.0,10.3,4.5,7.1
1380,2627.0,13.7,5.0,12.6
1381,2628.0,10.3,4.5,7.1
1382,2629.0,15.6,5.0,12.6
1383,2630.0,13.7,5.0,12.6
1384,2631.0,13.7,5.0,12.6
1385,2632.0,13.7,5.0,12.6
1386,2633.0,51.4,6.0,28.3
1387,2634.0,51.4,6.0,28.3
1388,2635.0,28.8,6.0,19.6
1389,2636.0,28.8,6.0,19.6
1390,2637.0,28.8,6.0,19.6
1391,2638.0,28.8,6.0,19.6
1392,2639.0,419.9,12.0,19.6
1393,2640.0,4.7,5.0,3.1
1394,2641.0,9.8,5.0,7.1
1395,2642.0,9.8,5.0,3.1
1396,2643.0,9.8,5.0,3.1
1397,2644.0,7.0,5.0,7.1
1398,2645.0,10.3,6.0,7.1
1399,2646.0,59.2,7.0,19.6
1400,2647.0,35.7,5.0,1.8
1401,2648.0,35.7,5.0,1.8
1402,2649.0,35.7,5.0,1.8
1403,2650.0,35.7,5.0,1.8
1404,2651.0,35.7,5.0,1.8
1405,2652.0,35.7,5.0,1.8
1406,2653.0,44.7,4.0,1.8
1407,2654.0,27.9,5.0,1.8
1408,2655.0,27.9,4.0,1.8
1409,2656.0,35.7,5.0,1.8
1410,2657.0,35.7,5.0,1.8
1411,2658.0,35.7,5.0,1.8
1412,2659.0,27.9,5.0,1.8
1413,2660.0,21.1,4.0,1.8
1414,2661.0,35.7,5.0,1.8
1415,2662.0,35.7,4.0,1.8
1416,2663.0,27.9,4.0,1.8
1417,2664.0,27.9,4.0,1.8
1418,2665.0,27.9,3.0,1.8
1419,2666.0,35.7,5.0,1.8
1420,2667.0,27.9,3.0,1.8
1421,2668.0,35.7,5.0,1.8
1422,2669.0,35.7,5.0,1.8
1423,2670.0,35.7,5.0,1.8
1424,2671.0,35.7,5.0,1.8
1425,2672.0,35.7,5.0,1.8
1426,2673.0,35.7,5.0,1.8
1427,2674.0,35.7,4.0,1.8
1428,2675.0,21.1,3.0,1.8
1429,2676.0,35.7,4.0,1.8
1430,2677.0,21.1,4.0,1.8
1431,2678.0,27.9,4.0,1.8
1432,2679.0,27.9,4.0,1.8
1433,2680.0,35.7,5.0,1.8
1434,2681.0,35.7,5.0,1.8
1435,2682.0,35.7,5.0,1.8
1436,2683.0,27.9,5.0,4.9
1437,2684.0,27.9,5.0,4.9
1438,2685.0,21.1,5.0,1.8
1439,2686.0,21.1,5.0,1.8
1440,2687.0,35.7,5.0,3.1
1441,2688.0,27.9,5.0,4.9
1442,2689.0,27.9,5.0,4.9
1443,2690.0,27.9,5.0,4.9
1444,2691.0,27.9,5.0,4.9
